 subject	trial	gazeX	gazeY	label
1	4	0.3864743	0.4593174	0
1	4	0.384478	0.4638468	0
1	4	0.3880436	0.4684715	0
1	4	0.3800212	0.4609929	0
1	4	0.3789725	0.4649349	0
1	4	0.3802388	0.460317	0
1	4	0.3724107	0.4622931	0
1	4	0.3740617	0.4722424	0
1	4	0.3770645	0.4723569	0
1	4	0.3772106	0.4711353	0
1	4	0.3686729	0.4707104	0
1	4	0.3715842	0.456743	0
1	4	0.3686363	0.4660803	0
1	4	0.3781178	0.4697474	0
1	4	0.3822035	0.4585088	0
1	4	0.3743008	0.4522773	0
1	4	0.3710197	0.4571584	0
1	4	0.3676129	0.4583752	0
1	4	0.4049052	0.4056272	0
1	4	0.4293131	0.3727933	0
1	4	0.4408883	0.368136	0
1	4	0.4477908	0.3668398	0
1	4	0.4421634	0.3656455	0
1	4	0.4391154	0.3636765	0
1	4	0.4323525	0.3632118	0
1	4	0.4369783	0.3569407	0
1	4	0.4376691	0.3642004	0
1	4	0.4324091	0.3621845	0
1	4	0.4337149	0.362655	0
1	4	0.4358863	0.3542044	0
1	4	0.4340264	0.3568788	0
1	4	0.434573	0.3527842	0
1	4	0.4378173	0.3592859	0
1	4	0.4354291	0.3516915	0
1	4	0.4340031	0.3557932	0
1	4	0.4865362	0.3467218	0
1	4	0.5490934	0.3391715	0
1	4	0.5545965	0.3429052	0
1	4	0.5546982	0.3360228	0
1	4	0.5504349	0.3329313	0
1	4	0.5554944	0.3337378	0
1	4	0.5527757	0.334148	0
1	4	0.5545717	0.3336078	0
1	4	0.5469192	0.3337346	0
1	4	0.5466168	0.3405969	0
1	4	0.5505766	0.3363502	0
1	4	0.5554247	0.3294021	0
1	4	0.5487447	0.3375489	0
1	4	0.5556579	0.3329713	0
1	4	0.5534213	0.3380449	0
1	4	0.5532645	0.3351797	0
1	4	0.5527188	0.3399671	0
1	4	0.5569254	0.3365482	0
1	4	0.5552453	0.3358361	0
1	4	0.5525008	0.3355857	0
1	4	0.5471297	0.4226174	0
1	4	0.5367549	0.6416048	0
1	4	0.5359674	0.638016	0
1	4	-1	-1	0
1	4	-1	-1	0
1	4	-1	-1	0
1	4	-1	-1	0
1	4	-1	-1	0
1	4	-1	-1	0
1	4	-1	-1	0
1	4	0.5332087	0.6545594	0
1	4	0.5367118	0.6552784	0
1	4	0.5350311	0.6552273	0
1	4	0.5315463	0.6529775	0
1	4	0.5349751	0.6522557	0
1	4	0.5244184	0.6445931	0
1	4	0.4616328	0.4795527	0
1	4	0.4500173	0.4062659	0
1	4	0.4563713	0.4159598	0
1	4	0.4571914	0.417378	0
1	4	0.4509889	0.4122745	0
1	4	0.4552512	0.4199386	0
1	4	0.4552795	0.4213482	0
1	4	0.4533519	0.4215896	0
1	4	0.4562256	0.4258102	0
1	4	0.4564107	0.4280521	0
1	4	0.4455582	0.4356578	0
1	4	0.3289369	0.5671008	0
1	4	0.2843058	0.6136839	0
1	4	0.2942618	0.6033792	0
1	4	0.2925403	0.6025195	0
1	4	0.3063192	0.6086103	0
1	4	0.3031728	0.6046336	0
1	4	0.3018228	0.5866631	0
1	4	0.3086604	0.6070425	0
1	4	0.2959287	0.6003584	0
1	4	0.2963606	0.5915878	0
1	4	0.2986138	0.6088563	0
1	4	0.2783731	0.615175	0
1	4	0.2947049	0.6158897	0
1	4	0.2958986	0.6147823	0
1	4	0.2953387	0.6293657	0
1	4	0.2962066	0.6238743	0
1	4	0.2993781	0.6235046	0
1	4	0.2938243	0.6202944	0
1	4	0.3002608	0.618084	0
1	4	0.2941616	0.5983562	0
1	4	0.3018982	0.6154143	0
1	4	0.3088685	0.6308705	0
1	4	0.2968522	0.6189438	0
1	4	0.2963317	0.6226834	0
1	4	0.3042886	0.625613	0
1	4	0.3039195	0.6260682	0
1	4	0.2939663	0.6151748	0
1	4	0.2989176	0.6165805	0
1	4	0.2943387	0.615223	0
1	4	0.3054527	0.6254482	0
1	4	0.2910632	0.5942265	0
1	4	0.3069678	0.6352764	0
1	4	0.2992698	0.6173359	0
1	4	0.3081838	0.6199171	0
1	4	0.3097628	0.6335562	0
1	4	0.3033218	0.6116486	0
1	4	0.2920034	0.6094593	0
1	4	0.367703	0.5625289	0
1	4	0.4135079	0.5122871	0
1	4	0.4192668	0.4838545	0
1	4	0.4176384	0.4984708	0
1	4	0.4283867	0.5246749	0
1	4	0.4141845	0.5164454	0
1	4	0.4163136	0.4966958	0
1	4	0.418718	0.5012782	0
1	4	0.4165547	0.5144624	0
1	4	0.4162881	0.514481	0
1	4	0.4134789	0.516197	0
1	4	0.4075898	0.4942001	0
1	4	0.4260208	0.5104675	0
1	4	0.4201858	0.5192147	0
1	4	0.417564	0.5034989	0
1	4	0.411141	0.5031993	0
1	4	0.4138117	0.5039486	0
1	4	0.4196782	0.5001937	0
1	4	0.4188737	0.5313989	0
1	4	0.4089901	0.4934087	0
1	4	0.4077894	0.5130176	0
1	4	0.4126096	0.5217746	0
1	4	0.4192199	0.5113128	0
1	4	0.4150141	0.5111858	0
1	4	0.4122459	0.5181402	0
1	4	0.419504	0.5222529	0
1	4	0.4122342	0.508662	0
1	4	0.4113483	0.5110331	0
1	4	0.4115438	0.5122221	0
1	4	0.4074299	0.5007905	0
1	4	0.4131545	0.5261899	0
1	4	0.4096379	0.5103838	0
1	4	0.4105693	0.5128479	0
1	4	0.410928	0.5104818	0
1	4	0.4048424	0.5124674	0
1	4	0.4060693	0.5094813	0
1	4	0.4158747	0.5180321	0
1	4	0.4016653	0.5138133	0
1	4	0.4123439	0.5301404	0
1	4	0.3965675	0.5137037	0
1	4	0.3972537	0.5200355	0
1	4	0.4006393	0.5065925	0
1	4	0.4007334	0.5107161	0
1	4	0.4037826	0.5128475	0
1	4	0.399459	0.5142838	0
1	4	0.4024403	0.516414	0
1	4	0.3987111	0.5169229	0
1	4	0.401636	0.5166878	0
1	4	0.3953975	0.5134031	0
1	4	0.4013588	0.5124313	0
1	4	0.3967622	0.5071785	0
1	4	0.3979606	0.5030188	0
1	4	0.3959527	0.5039758	0
1	4	0.3888928	0.5057714	0
1	4	0.3952767	0.5018026	0
1	4	0.396501	0.5082833	0
1	4	0.3928029	0.4947391	0
1	4	0.3865688	0.4945156	0
1	4	0.3925212	0.5074609	0
1	4	0.3956411	0.4990463	0
1	4	0.3961045	0.5052444	0
1	4	0.3911423	0.503566	0
1	4	0.3934239	0.5095221	0
1	4	0.3964407	0.5062761	0
1	4	0.3893011	0.5015657	0
1	4	0.3845963	0.4944581	0
1	4	0.3877983	0.4998075	0
1	4	0.3877007	0.4993623	0
1	4	0.3864448	0.5043857	0
1	4	0.3837106	0.4953513	0
1	4	0.3837635	0.498422	0
1	4	0.3901743	0.5008515	0
1	4	0.3868473	0.5027405	0
1	4	0.3902698	0.5097139	0
1	4	0.3879958	0.5062935	0
1	4	0.3872417	0.5047518	0
1	4	0.3864543	0.510713	0
1	4	0.3891849	0.5076222	0
1	4	-1	-1	0
1	4	-1	-1	0
1	4	-1	-1	0
1	4	-1	-1	0
1	4	-1	-1	0
1	4	-1	-1	0
1	4	-1	-1	0
1	4	0.3914605	0.5032474	0
1	4	0.3923156	0.5088581	0
1	4	0.3925968	0.5104446	0
1	4	0.3936027	0.5068682	0
1	4	0.3927853	0.5075884	0
1	4	0.3942596	0.5073155	0
1	4	0.3447033	0.461482	0
1	4	0.2790869	0.3545507	0
1	4	0.2593208	0.3225757	0
1	4	0.264311	0.3250954	0
1	4	0.2680327	0.3206742	0
1	4	0.2684804	0.3268239	0
1	4	0.2683308	0.3241198	0
1	4	0.2729355	0.3353327	0
1	4	0.2728189	0.3394992	0
1	4	0.2793375	0.3380129	0
1	4	0.2744303	0.3473654	0
1	4	0.2771835	0.336524	0
1	4	0.2797086	0.3448665	0
1	4	0.2785411	0.340647	0
1	4	0.2840979	0.3374379	0
1	4	0.2835348	0.3376486	0
1	4	0.2943123	0.3370969	0
1	4	0.2877611	0.3374019	0
1	4	0.2792324	0.3317803	0
1	4	0.2889525	0.3383339	0
1	4	0.2825739	0.3434534	0
1	4	0.2929882	0.3342701	0
1	4	0.2906778	0.3327521	0
1	4	0.2919767	0.3401386	0
1	4	0.2929408	0.3280198	0
1	4	0.3011532	0.3391138	0
1	4	0.2914466	0.3323772	0
1	4	0.2883767	0.3417676	0
1	4	0.2958581	0.3338073	0
1	4	0.2900993	0.3324465	0
1	4	0.2953292	0.3436355	0
1	4	0.2957449	0.3443421	0
1	4	0.2977471	0.334443	0
1	4	0.2920922	0.3284986	0
1	4	0.3021056	0.3491561	0
1	4	0.3506386	0.4765111	0
1	4	0.3993169	0.5936866	0
1	4	0.408071	0.583414	0
1	4	0.4146618	0.5833721	0
1	4	0.4070614	0.582007	0
1	4	0.4016305	0.5730134	0
1	4	0.4011353	0.5767866	0
1	4	0.395157	0.5531432	0
1	4	0.3999765	0.5798239	0
1	4	0.3993109	0.5520787	0
1	4	0.4073762	0.563362	0
1	4	0.4063312	0.565946	0
1	4	0.4028971	0.5748355	0
1	4	0.4097819	0.571473	0
1	4	0.4031326	0.5773507	0
1	4	0.4001078	0.5708944	0
1	4	0.4025002	0.5732181	0
1	4	0.4141195	0.5783422	0
1	4	0.3941638	0.5421045	0
1	4	0.3881727	0.5318989	0
1	4	0.391663	0.5232031	0
1	4	0.3855458	0.5192932	0
1	4	0.3845909	0.531184	0
1	4	0.3887062	0.5387065	0
1	4	0.3951649	0.5373383	0
1	4	0.3817649	0.5310956	0
1	4	0.3911631	0.5249645	0
1	4	0.3919857	0.5308099	0
1	4	0.3869703	0.5064896	0
1	4	0.384727	0.5225219	0
1	4	0.3749191	0.5145888	0
1	4	0.3853567	0.5308894	0
1	4	0.3825258	0.5283844	0
1	4	0.3818719	0.5274863	0
1	4	0.3869975	0.5292916	0
1	4	0.4253656	0.4775287	0
1	4	0.5052193	0.424787	0
1	4	0.5217335	0.3872485	0
1	4	0.5277379	0.3989435	0
1	4	0.5286154	0.387641	0
1	4	0.5242776	0.3894548	0
1	4	0.5323978	0.3806193	0
1	4	0.5397614	0.3820024	0
1	4	0.5350325	0.3846515	0
1	4	0.5330485	0.3839082	0
1	4	0.5265176	0.3791687	0
1	4	0.5249222	0.3893735	0
1	4	0.5252836	0.3820587	0
1	4	0.5318231	0.3881251	0
1	4	0.5318904	0.3851724	0
1	4	0.532061	0.3829645	0
1	4	0.5313942	0.3922385	0
1	4	0.5244411	0.3866936	0
1	4	0.5286933	0.3872718	0
1	4	0.527411	0.3889033	0
1	4	0.5264675	0.3825038	0
1	4	0.5350848	0.3822781	0
1	4	0.5318148	0.3838154	0
1	4	0.5311264	0.3769139	0
1	4	0.5295561	0.3794513	0
1	4	0.5283031	0.3838989	0
1	4	0.5270035	0.3786727	0
1	4	0.5249049	0.3872933	0
1	4	0.5294269	0.3858391	0
1	4	0.5186416	0.3802711	0
1	4	0.522864	0.38399	0
1	4	0.5226521	0.3796912	0
1	4	0.5232826	0.3746339	0
1	4	0.5218423	0.3848608	0
1	4	0.5254979	0.3765024	0
1	4	0.5200618	0.3690828	0
1	4	0.5245128	0.3769399	0
1	4	0.5258236	0.3701643	0
1	4	0.5228863	0.3707125	0
1	4	0.5203777	0.3810905	0
1	4	0.5328916	0.3709667	0
1	4	0.5335667	0.3676052	0
1	4	0.534671	0.3793077	0
1	4	0.5299008	0.3745375	0
1	4	0.5328326	0.3753204	0
1	4	0.522584	0.3737133	0
1	4	0.5275578	0.3789478	0
1	4	0.5241612	0.3772248	0
1	4	0.5219559	0.3755605	0
1	4	0.5240692	0.3812507	0
2	1	-1	-1	0
2	1	-1	-1	0
2	1	-1	-1	0
2	1	-1	-1	0
2	1	-1	-1	0
2	1	-1	-1	0
2	1	-1	-1	0
2	1	-1	-1	0
2	1	-1	-1	0
2	1	-1	-1	0
2	1	-1	-1	0
2	1	-1	-1	0
2	1	-1	-1	0
2	1	-1	-1	0
2	1	-1	-1	0
2	1	-1	-1	0
2	1	-1	-1	0
2	1	-1	-1	0
2	1	-1	-1	0
2	1	-1	-1	0
2	1	0.5149993	0.2822299	0
2	1	-1	-1	0
2	1	-1	-1	0
2	1	-1	-1	0
2	1	-1	-1	0
2	1	-1	-1	0
2	1	0.5117586	0.3386642	0
2	1	0.5189297	0.3338214	0
2	1	0.5105532	0.336954	0
2	1	0.5194294	0.3458292	0
2	1	0.5203038	0.3490915	0
2	1	0.5153655	0.3466472	0
2	1	0.5157416	0.3471062	0
2	1	0.5176399	0.3580663	0
2	1	0.5218422	0.3554362	0
2	1	0.5205567	0.3504523	0
2	1	0.5255443	0.3425166	0
2	1	0.5291563	0.3402233	0
2	1	0.5250794	0.2965489	0
2	1	0.5259383	0.3229745	0
2	1	0.532967	0.304754	0
2	1	0.5365778	0.3278398	0
2	1	0.5449551	0.2832929	0
2	1	0.5441865	0.3298098	0
2	1	0.5403532	0.3389113	0
2	1	0.5358751	0.3477798	0
2	1	0.5374115	0.3304061	0
2	1	0.535494	0.3460057	0
2	1	0.5388958	0.32785	0
2	1	0.5364402	0.3406917	0
2	1	0.5389993	0.3327017	0
2	1	0.5398	0.3458172	0
2	1	0.5363241	0.3403828	0
2	1	0.5389696	0.3391796	0
2	1	0.5381031	0.3241648	0
2	1	0.5399783	0.3311605	0
2	1	0.5367616	0.3312618	0
2	1	0.542936	0.3352803	0
2	1	0.545433	0.3470187	0
2	1	0.5505492	0.3352715	0
2	1	0.5419207	0.3357891	0
2	1	0.5316347	0.3324883	0
2	1	0.5413997	0.3479362	0
2	1	0.536096	0.3436486	0
2	1	0.5399192	0.3300045	0
2	1	0.5370681	0.3306133	0
2	1	0.5449025	0.3445849	0
2	1	0.5407935	0.3322701	0
2	1	0.5421538	0.330909	0
2	1	0.5292292	0.3359267	0
2	1	0.5275544	0.3444674	0
2	1	0.5352867	0.321627	0
2	1	0.5362907	0.3298134	0
2	1	0.5339496	0.3396943	0
2	1	0.5302644	0.3332861	0
2	1	0.5395622	0.3400593	0
2	1	0.5394397	0.33568	0
2	1	0.419605	0.3731655	0
2	1	0.2554143	0.4886913	0
2	1	0.2529431	0.4915123	0
2	1	0.2723438	0.4977417	0
2	1	0.264277	0.4968807	0
2	1	0.2673143	0.4886369	0
2	1	0.2601959	0.4859595	0
2	1	0.2660515	0.4899393	0
2	1	0.2646367	0.4936345	0
2	1	0.2799116	0.4772699	0
2	1	0.261684	0.4773421	0
2	1	0.1804117	0.5232996	0
2	1	0.114146	0.5312518	0
2	1	0.1242099	0.5294481	0
2	1	0.1192769	0.5330021	0
2	1	0.1215483	0.5450031	0
2	1	0.1170795	0.5370884	0
2	1	0.1773298	0.5786662	0
2	1	0.1383801	0.5307455	0
2	1	0.1413553	0.4970748	0
2	1	0.132502	0.5446562	0
2	1	0.2066224	0.5688716	0
2	1	0.3846184	0.5470831	0
2	1	0.5997598	0.5537035	0
2	1	0.6109776	0.5639849	0
2	1	0.620787	0.5650556	0
2	1	0.615683	0.5505382	0
2	1	0.6168395	0.5630454	0
2	1	0.6192814	0.5564233	0
2	1	0.6188719	0.5387087	0
2	1	0.6263152	0.5308467	0
2	1	0.6220654	0.5508444	0
2	1	0.6161883	0.5513069	0
2	1	0.6227201	0.5479077	0
2	1	0.6183402	0.5447289	0
2	1	0.6252427	0.5530147	0
2	1	0.6222606	0.5526564	0
2	1	0.6217265	0.5627857	0
2	1	0.6155419	0.5515417	0
2	1	0.6203267	0.5534875	0
2	1	0.4815138	0.564811	0
2	1	0.23689	0.5618299	0
2	1	8.13E-02	0.5782096	0
2	1	0.1169255	0.5675122	0
2	1	0.1103203	0.5615408	0
2	1	0.1096247	0.5566671	0
2	1	0.1068165	0.5563178	0
2	1	0.1106522	0.5611424	0
2	1	0.1130793	0.5612561	0
2	1	0.1174084	0.5631517	0
2	1	0.113206	0.5607163	0
2	1	0.1553738	0.5520589	0
2	1	0.362613	0.5394503	0
2	1	0.574213	0.4981098	0
2	1	0.622056	0.4965035	0
2	1	0.6209971	0.5006515	0
2	1	0.6236573	0.5015153	0
2	1	0.620759	0.5002875	0
2	1	0.6275109	0.4912609	0
2	1	0.618315	0.5022241	0
2	1	0.6202797	0.5045413	0
2	1	0.6188278	0.5054457	0
2	1	0.619382	0.4988768	0
2	1	0.6230929	0.502122	0
2	1	0.6232139	0.501049	0
2	1	0.6203638	0.5016441	0
2	1	0.614009	0.5070976	0
2	1	0.6159895	0.5014241	0
2	1	0.6147227	0.5078232	0
2	1	0.6135044	0.5091745	0
2	1	0.6132122	0.509084	0
2	1	0.6098977	0.5059077	0
2	1	0.6103545	0.5062185	0
2	1	0.6113873	0.5136023	0
2	1	0.6119909	0.5050898	0
2	1	0.6106045	0.5095945	0
2	1	0.6127505	0.50939	0
2	1	-1	-1	0
2	1	-1	-1	0
2	1	-1	-1	0
2	1	-1	-1	0
2	1	-1	-1	0
2	1	0.6077092	0.5024601	0
2	1	0.6136516	0.4999629	0
2	1	0.602654	0.5007966	0
2	1	0.6130671	0.4977707	0
2	1	0.6026433	0.5062302	0
2	1	0.6143049	0.4979586	0
2	1	0.6029885	0.5008059	0
2	1	0.607581	0.5021047	0
2	1	0.6048356	0.4968446	0
2	1	0.602967	0.4967767	0
2	1	0.6056817	0.4982395	0
2	1	0.6069883	0.497008	0
2	1	0.6074146	0.4977197	0
2	1	0.6069723	0.5034196	0
2	1	0.4969639	0.5132518	0
2	1	0.3470255	0.5366759	0
2	1	0.3704429	0.5419531	0
2	1	0.3689496	0.5451735	0
2	1	0.3729371	0.5436381	0
2	1	0.3778271	0.5499652	0
2	1	0.3725888	0.5434793	0
2	1	0.380555	0.5518202	0
2	1	0.3808126	0.5434608	0
2	1	0.3758399	0.5377272	0
2	1	0.4204786	0.5187727	0
2	1	0.5925454	0.3998121	0
2	1	0.7400211	0.2970115	0
2	1	0.7749757	0.298027	0
2	1	0.7817369	0.2999199	0
2	1	0.7907355	0.297456	0
2	1	0.7820292	0.3002564	0
2	1	0.7804859	0.3104345	0
2	1	0.7848707	0.2956187	0
2	1	0.78864	0.304292	0
2	1	0.7922283	0.2966875	0
2	1	0.8486994	0.2924397	0
2	1	0.8630049	0.2786733	0
2	1	0.8573765	0.280642	0
2	1	0.8640797	0.2806174	0
2	1	0.8576706	0.282168	0
2	1	0.8568108	0.2838452	0
2	1	0.8634748	0.2798234	0
2	1	0.8628284	0.2832027	0
2	1	0.8588585	0.281644	0
2	1	0.8638688	0.2836517	0
2	1	0.8591254	0.2845841	0
2	1	0.8561245	0.2938828	0
2	1	0.8660343	0.2722	0
2	1	0.8409667	0.3062336	0
2	1	0.6557811	0.4911197	0
2	1	0.538541	0.6175452	0
2	1	0.5554908	0.6082608	0
2	1	0.5649398	0.5716242	0
2	1	0.5601225	0.5947433	0
2	1	0.5667514	0.578229	0
2	1	0.5558362	0.5762148	0
2	1	0.5589522	0.5808883	0
2	1	0.5647049	0.5743384	0
2	1	0.5653239	0.5914169	0
2	1	0.5678671	0.5885583	0
2	1	0.5628642	0.5807766	0
2	1	0.5660017	0.5822034	0
2	1	0.5598003	0.5948517	0
2	1	0.5647367	0.6029218	0
2	1	0.5582691	0.5876566	0
2	1	0.5666294	0.5825375	0
2	1	0.5523084	0.5920346	0
2	1	0.5648533	0.5874084	0
2	1	0.5607221	0.5973265	0
2	1	0.5594048	0.5875567	0
2	1	0.5567015	0.6000733	0
2	1	0.5582361	0.5892541	0
2	1	0.5684364	0.5815368	0
2	1	0.6707537	0.4596242	0
2	1	0.8106147	0.3029311	0
2	1	0.8614429	0.288694	0
2	1	0.867965	0.2754189	0
2	1	0.8737168	0.2695616	0
2	1	0.8675644	0.2787208	0
2	1	0.8682205	0.2878715	0
2	1	0.8740138	0.2869919	0
2	1	0.8716878	0.2732123	0
2	1	0.8701044	0.2809871	0
2	1	0.8725579	0.2682459	0
2	1	0.8682183	0.2727621	0
2	1	0.8707399	0.2807094	0
2	1	0.8643521	0.274388	0
2	1	0.8738084	0.2691814	0
2	1	0.8706672	0.277099	0
2	1	0.8671843	0.2749057	0
2	1	0.8748184	0.2714856	0
2	1	0.8705416	0.2789845	0
2	1	0.8715145	0.2706047	0
2	1	0.8718154	0.2833542	0
2	1	0.8796088	0.2779936	0
2	1	0.871182	0.283262	0
2	1	0.8680129	0.275398	0
2	1	0.8770847	0.2712127	0
2	1	0.8799154	0.2694534	0
2	1	0.8758183	0.2628593	0
2	1	0.8766755	0.2700275	0
2	1	0.8689297	0.2857463	0
2	1	0.8744694	0.2717718	0
2	1	0.8747628	0.2871759	0
2	1	0.8742764	0.2701352	0
2	1	0.8776571	0.2748272	0
2	1	0.8670403	0.2758964	0
2	1	0.8771793	0.2720051	0
2	1	0.8799721	0.2779919	0
2	1	0.8726671	0.2827674	0
2	1	0.861297	0.2800184	0
2	1	0.8691462	0.2798016	0
2	1	0.8711388	0.2735506	0
2	1	0.8730069	0.270994	0
2	1	0.8673288	0.2729109	0
2	1	0.8697202	0.2809485	0
2	1	0.8748755	0.2754997	0
2	1	0.8649437	0.2836044	0
2	1	0.8743492	0.2725221	0
2	1	0.8706037	0.27962	0
2	1	0.8661792	0.2823822	0
2	1	0.8726637	0.2720296	0
2	1	0.7950627	0.3257577	0
2	1	0.5617987	0.4668917	0
2	1	0.4023534	0.5644104	0
2	1	0.416053	0.5565846	0
2	1	0.4304917	0.5656818	0
2	1	0.4355372	0.5403064	0
2	1	0.4470063	0.557302	0
2	1	0.4421313	0.568773	0
2	1	0.4363983	0.5318325	0
2	1	0.4425329	0.5667294	0
2	1	0.43652	0.5365239	0
2	1	0.4359246	0.5355875	0
2	1	0.4416614	0.5415166	0
2	1	0.435986	0.5439526	0
2	1	0.4700825	0.5509844	0
2	1	0.5837128	0.5393808	0
2	1	0.5955682	0.5241845	0
2	1	0.5922326	0.5520659	0
2	1	0.590507	0.5564731	0
2	1	0.5955134	0.5397022	0
2	1	0.5920001	0.5359471	0
2	1	0.5967157	0.5349519	0
2	1	0.5934042	0.5357653	0
2	1	0.5962808	0.5370995	0
2	1	0.5884446	0.5386788	0
2	1	0.5981259	0.5265807	0
2	1	0.5987831	0.5360143	0
2	1	0.591851	0.5397241	0
2	1	0.5910782	0.5434073	0
2	1	0.5874769	0.5456514	0
2	1	0.5854881	0.5352345	0
2	1	0.4798025	0.5427471	0
2	1	0.299495	0.5410179	0
2	1	0.2545565	0.5319434	0
2	1	0.2655135	0.5294894	0
2	1	0.2591496	0.5287774	0
2	1	0.2692534	0.5291215	0
2	1	0.2632205	0.5339225	0
2	1	0.2570648	0.5268353	0
2	1	0.2667065	0.5352155	0
2	1	0.2621133	0.5263114	0
2	1	0.2613747	0.5300735	0
2	1	0.273645	0.5404826	0
2	1	0.2667809	0.5360988	0
2	1	0.2697515	0.5361774	0
2	1	0.2673314	0.52482	0
2	1	0.2725646	0.5356388	0
2	1	0.2754628	0.5372146	0
2	1	0.3349751	0.5036108	0
2	1	0.5194981	0.4765396	0
2	1	0.6870304	0.4375248	0
2	1	0.6859813	0.4373132	0
2	1	0.6973474	0.4318506	0
2	1	0.6963251	0.4257633	0
2	1	0.698221	0.4286143	0
2	1	0.6978481	0.4302747	0
2	1	0.6939939	0.4334635	0
2	1	0.6985177	0.4254353	0
2	1	0.6986532	0.4275478	0
2	1	0.6898815	0.4273457	0
2	1	0.6925467	0.4306291	0
2	1	0.6953416	0.4346959	0
2	1	0.6977299	0.4270034	0
2	1	0.698411	0.4225915	0
2	1	0.6867263	0.4335079	0
2	1	0.6848143	0.4326198	0
2	1	0.695709	0.4259441	0
2	1	0.6976134	0.4258181	0
2	1	0.6928985	0.4238755	0
2	1	0.7564508	0.4107174	0
2	1	0.7892518	0.4029564	0
2	1	0.781426	0.4114183	0
2	1	0.7912505	0.4061834	0
2	1	0.792535	0.3973108	0
2	1	0.7916039	0.4022996	0
2	1	0.7863516	0.4038821	0
2	1	0.7849836	0.4002227	0
2	1	0.7888702	0.4019941	0
2	1	0.7902326	0.4026735	0
2	1	0.7915332	0.4020689	0
2	1	0.6438184	0.414719	0
2	1	0.3972612	0.4072196	0
2	1	0.2450532	0.4199329	0
2	1	0.2808835	0.4190247	0
2	1	0.2794776	0.4123029	0
2	1	0.2804794	0.4108368	0
2	1	0.2761368	0.4098673	0
2	1	0.2742336	0.4094266	0
2	1	0.2807227	0.411415	0
2	1	0.2879172	0.4144976	0
2	1	0.2816846	0.4146271	0
2	1	0.2743009	0.4124361	0
2	1	0.2855877	0.4110342	0
2	1	0.2872095	0.413025	0
2	1	0.2839875	0.410759	0
2	1	0.2801438	0.4039267	0
2	1	0.2779775	0.4139423	0
2	1	0.2811137	0.4135876	0
2	1	0.2878572	0.4076388	0
2	1	0.2858693	0.4138027	0
2	1	0.2847241	0.4180638	0
2	1	0.2894667	0.6027267	0
2	1	0.2989071	0.6765426	0
2	1	0.3032913	0.6700298	0
2	1	0.3032956	0.6781566	0
2	1	0.2961389	0.6754527	0
2	1	0.3015971	0.6789976	0
2	1	0.2958697	0.6744264	0
2	1	0.2965786	0.678239	0
2	1	0.2953883	0.6765267	0
2	1	0.3053492	0.6766082	0
2	1	0.3030423	0.670629	0
2	1	0.464609	0.6889384	0
2	1	0.6452168	0.6757552	0
2	1	0.6754746	0.6796236	0
2	1	0.6872917	0.6812149	0
2	1	0.6885555	0.6806179	0
2	1	0.6886026	0.6823903	0
2	1	0.6883271	0.6774961	0
2	1	0.6898523	0.6802589	0
2	1	0.6885397	0.6826757	0
2	1	0.6891634	0.6784845	0
2	1	0.6931885	0.6848069	0
2	1	0.6892375	0.685612	0
2	1	0.6880078	0.6710616	0
2	1	0.6860842	0.6794757	0
2	1	0.6856817	0.6766076	0
2	1	0.6886174	0.6788145	0
2	1	0.6893307	0.6789296	0
2	1	0.6836078	0.6767686	0
2	1	0.6890357	0.6839638	0
2	1	0.7523381	0.6717004	0
2	1	0.7831845	0.6697421	0
2	1	0.7831902	0.6706962	0
2	1	0.7900446	0.6678472	0
2	1	0.7970961	0.6661781	0
2	1	0.7923325	0.6674998	0
2	1	0.7882708	0.6686463	0
2	1	0.787639	0.6632815	0
2	1	0.7912102	0.6659802	0
2	1	0.7901323	0.6651849	0
2	1	0.7916672	0.6643219	0
2	1	0.7941677	0.6636059	0
2	1	0.7924079	0.664264	0
2	1	0.7948684	0.6590562	0
2	1	0.7111396	0.6630923	0
2	1	0.4626911	0.5999575	0
2	1	0.3659833	0.5570288	0
2	1	0.4070667	0.5741494	0
2	1	0.4028216	0.5661439	0
2	1	0.4014228	0.5620227	0
